Country,ISO,Region,Date,Aircraft_type,Seats_arrivals_domestic,Seats_arrivals_interregional,Seats_arrivals_intraregional,Seats_arrivals_intl,Seats_arrivals_total,Available_seat_kilometers,Number_of_flights_domestic,Number_of_flights_interregional,Number_of_flights_intraregional,Number_of_flights_intl,Number_of_flights_total
Fiji,FJ,East Asia & Pacific,2021-05-11,passenger,76,0,654,654,730,1608533.132038875,3,0,3,3,6
Fiji,FJ,East Asia & Pacific,2021-05-12,passenger,57,0,313,313,370,2578774.9038473815,3,0,1,1,4
Fiji,FJ,East Asia & Pacific,2021-05-13,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2021-05-13,passenger,38,0,683,683,721,1392256.7141436664,2,0,2,2,4
Fiji,FJ,East Asia & Pacific,2021-05-14,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-05-14,passenger,0,0,273,273,273,865359.3642262699,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-05-15,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-05-15,passenger,0,0,273,273,273,865359.3642262699,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-05-16,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-05-17,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2021-05-18,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-05-18,passenger,19,0,341,341,360,2006550.9766938714,1,0,2,2,3
Fiji,FJ,East Asia & Pacific,2021-05-19,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-05-20,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-05-20,passenger,38,0,443,443,481,755894.4993588913,2,0,2,2,4
Fiji,FJ,East Asia & Pacific,2021-05-21,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-05-22,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-05-22,passenger,0,0,273,273,273,586753.7892330454,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-05-23,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-05-23,passenger,0,0,313,313,313,2571071.8658625833,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-05-24,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-05-24,passenger,0,0,273,273,273,586753.7892330454,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-05-25,passenger,114,0,313,313,427,672725.0404027223,1,0,1,1,2
Fiji,FJ,East Asia & Pacific,2021-05-26,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-05-27,passenger,38,170,861,1031,1069,2998993.479190291,2,1,2,3,5
Fiji,FJ,East Asia & Pacific,2021-05-28,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-05-28,passenger,38,0,0,0,38,4654.072265907837,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2021-05-29,passenger,0,170,586,756,756,2403287.0551328533,0,1,2,3,3
Fiji,FJ,East Asia & Pacific,2021-05-30,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-05-30,passenger,38,0,0,0,38,4654.072265907837,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2021-05-31,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2021-06-01,cargo,0,0,0,0,0,0,1,0,0,0,1
Fiji,FJ,East Asia & Pacific,2021-06-01,passenger,38,0,654,654,692,2675604.4323863443,1,0,3,3,4
Fiji,FJ,East Asia & Pacific,2021-06-02,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-06-02,passenger,38,0,313,313,351,2571071.8658625833,1,0,1,1,2
Fiji,FJ,East Asia & Pacific,2021-06-03,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-06-03,passenger,38,0,785,785,823,1486294.6245937215,1,0,2,2,3
Fiji,FJ,East Asia & Pacific,2021-06-04,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-06-04,passenger,0,0,340,340,340,922363.5438049093,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-06-05,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-06-05,passenger,0,0,313,313,313,672725.0404027223,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-06-06,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-06-06,passenger,38,0,0,0,38,4654.072265907837,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2021-06-07,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2021-06-08,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-06-08,passenger,19,0,0,0,19,2327.0361329539187,1,0,0,0,1
Fiji,FJ,East Asia & Pacific,2021-06-09,passenger,0,0,313,313,313,2571071.8658625833,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-06-10,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-06-10,passenger,254,0,861,861,1115,3231970.9278639136,1,0,2,2,3
Fiji,FJ,East Asia & Pacific,2021-06-11,passenger,19,0,0,0,19,2327.0361329539187,1,0,0,0,1
Fiji,FJ,East Asia & Pacific,2021-06-12,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2021-06-12,passenger,0,313,273,586,586,3645218.3518775166,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2021-06-13,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2021-06-14,passenger,0,0,483,483,483,1211593.5089685314,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2021-06-15,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-06-15,passenger,19,0,381,381,400,740846.7316796514,1,0,2,2,3
Fiji,FJ,East Asia & Pacific,2021-06-16,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-06-16,passenger,19,0,313,313,332,2573398.9019955373,1,0,1,1,2
Fiji,FJ,East Asia & Pacific,2021-06-17,passenger,273,0,888,888,1161,2189494.3870930076,2,0,2,2,4
Fiji,FJ,East Asia & Pacific,2021-06-18,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-06-18,passenger,19,0,273,273,292,865359.3642262699,1,0,1,1,2
Fiji,FJ,East Asia & Pacific,2021-06-19,passenger,19,0,586,586,605,1538084.404628992,1,0,2,2,3
Fiji,FJ,East Asia & Pacific,2021-06-20,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-06-20,passenger,19,0,0,0,19,2327.0361329539187,1,0,0,0,1
Fiji,FJ,East Asia & Pacific,2021-06-21,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-06-21,passenger,0,0,273,273,273,586753.7892330454,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-06-22,passenger,19,0,586,586,605,1540411.440761946,1,0,2,2,3
Fiji,FJ,East Asia & Pacific,2021-06-23,passenger,0,0,273,273,273,1937084.7368396465,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-06-24,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2021-06-24,passenger,38,0,756,756,794,3605571.9402146987,1,0,3,3,4
Fiji,FJ,East Asia & Pacific,2021-06-25,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-06-26,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-06-26,passenger,0,0,302,302,302,649082.9463310612,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-06-27,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-06-27,passenger,0,0,313,313,313,672725.0404027223,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-06-28,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-06-28,passenger,92,0,540,540,632,1311080.4545151358,1,0,2,2,3
Fiji,FJ,East Asia & Pacific,2021-06-29,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-06-29,passenger,19,0,608,608,627,1657807.7207852893,1,0,3,3,4
Fiji,FJ,East Asia & Pacific,2021-06-30,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2021-07-01,passenger,0,0,756,756,756,1702571.0424889303,0,0,3,3,3
Fiji,FJ,East Asia & Pacific,2021-07-02,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-07-03,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-07-03,passenger,0,0,615,615,615,1321807.9867337835,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-07-04,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-07-04,passenger,0,170,0,170,170,865202.6505038614,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-07-05,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-07-05,passenger,0,0,441,441,441,732635.7151019797,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2021-07-06,passenger,0,0,586,586,586,1538084.404628992,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2021-07-07,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-07-07,passenger,19,0,313,313,332,2573398.9019955373,1,0,1,1,2
Fiji,FJ,East Asia & Pacific,2021-07-08,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-07-08,passenger,0,0,483,483,483,1156638.5829252219,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2021-07-09,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-07-09,passenger,0,0,313,313,313,2220906.676303331,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-07-10,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-07-10,passenger,19,0,273,273,292,589080.8253659994,1,0,1,1,2
Fiji,FJ,East Asia & Pacific,2021-07-11,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-07-12,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-07-12,passenger,38,0,548,548,586,1180133.1771575285,2,0,1,1,3
Fiji,FJ,East Asia & Pacific,2021-07-13,passenger,0,0,654,654,654,1603879.0597729674,0,0,3,3,3
Fiji,FJ,East Asia & Pacific,2021-07-14,passenger,0,0,313,313,313,2571071.8658625833,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-07-15,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-07-15,passenger,46,0,483,483,529,837211.6782626603,1,0,2,2,3
Fiji,FJ,East Asia & Pacific,2021-07-16,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-07-16,passenger,133,0,273,273,406,876014.7402034799,2,0,1,1,3
Fiji,FJ,East Asia & Pacific,2021-07-17,passenger,38,0,1201,1201,1239,2864588.722928818,2,0,2,2,4
Fiji,FJ,East Asia & Pacific,2021-07-18,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-07-18,passenger,46,0,0,0,46,5633.876953467382,1,0,0,0,1
Fiji,FJ,East Asia & Pacific,2021-07-19,passenger,46,0,586,586,632,1584539.6112517968,1,0,2,2,3
Fiji,FJ,East Asia & Pacific,2021-07-20,passenger,111,0,586,586,697,1540411.440761946,2,0,2,2,4
Fiji,FJ,East Asia & Pacific,2021-07-21,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-07-21,passenger,157,0,313,313,470,2590300.532855939,1,0,1,1,2
Fiji,FJ,East Asia & Pacific,2021-07-22,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-07-22,passenger,138,0,170,170,308,181388.26872034016,1,0,1,1,2
Fiji,FJ,East Asia & Pacific,2021-07-23,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-07-23,passenger,111,0,313,313,424,686319.830442611,1,0,1,1,2
Fiji,FJ,East Asia & Pacific,2021-07-24,passenger,0,0,861,861,861,2129136.7564205215,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2021-07-25,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-07-26,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-07-26,passenger,19,0,0,0,19,2327.0361329539187,1,0,0,0,1
Fiji,FJ,East Asia & Pacific,2021-07-27,passenger,0,0,654,654,654,1603879.0597729674,0,0,3,3,3
Fiji,FJ,East Asia & Pacific,2021-07-28,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-07-28,passenger,68,0,481,481,549,2940479.4606194827,1,0,2,2,3
Fiji,FJ,East Asia & Pacific,2021-07-29,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-07-29,passenger,87,0,586,586,673,2620465.1532195793,2,0,2,2,4
Fiji,FJ,East Asia & Pacific,2021-07-30,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-07-30,passenger,19,0,0,0,19,2327.0361329539187,1,0,0,0,1
Fiji,FJ,East Asia & Pacific,2021-07-31,passenger,0,0,888,888,888,2187167.3509600535,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2021-08-01,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-08-02,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-08-03,passenger,19,0,586,586,605,1540411.440761946,1,0,2,2,3
Fiji,FJ,East Asia & Pacific,2021-08-04,passenger,0,0,313,313,313,2571071.8658625833,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-08-05,passenger,92,0,756,756,848,1702571.0424889303,1,0,3,3,4
Fiji,FJ,East Asia & Pacific,2021-08-06,passenger,111,0,273,273,384,2244827.417540255,2,0,1,1,3
Fiji,FJ,East Asia & Pacific,2021-08-07,passenger,0,0,888,888,888,2187167.3509600535,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2021-08-08,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-08-08,passenger,46,0,297,297,343,805711.6838531119,1,0,1,1,2
Fiji,FJ,East Asia & Pacific,2021-08-09,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-08-09,passenger,46,313,441,754,800,3727692.031796935,1,1,1,2,3
Fiji,FJ,East Asia & Pacific,2021-08-10,passenger,19,0,313,313,332,675052.0765356763,1,0,1,1,2
Fiji,FJ,East Asia & Pacific,2021-08-11,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-08-11,passenger,46,0,586,586,632,3442065.1070423205,1,0,2,2,3
Fiji,FJ,East Asia & Pacific,2021-08-12,passenger,46,0,756,756,802,1708204.9194423978,1,0,3,3,4
Fiji,FJ,East Asia & Pacific,2021-08-13,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2021-08-13,passenger,84,0,170,170,254,463508.8080354086,2,0,1,1,3
Fiji,FJ,East Asia & Pacific,2021-08-14,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-08-14,passenger,46,0,0,0,46,0,1,0,0,0,1
Fiji,FJ,East Asia & Pacific,2021-08-15,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-08-15,passenger,46,0,174,174,220,472033.1077119242,1,0,1,1,2
Fiji,FJ,East Asia & Pacific,2021-08-16,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-08-16,passenger,46,0,302,302,348,649082.9463310612,1,0,1,1,2
Fiji,FJ,East Asia & Pacific,2021-08-17,passenger,19,0,313,313,332,675052.0765356763,1,0,1,1,2
Fiji,FJ,East Asia & Pacific,2021-08-18,passenger,0,0,313,313,313,2571071.8658625833,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-08-19,passenger,92,0,756,756,848,1893910.442114777,1,0,3,3,4
Fiji,FJ,East Asia & Pacific,2021-08-20,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-08-20,passenger,68,0,238,238,306,540140.9082733331,1,0,2,2,3
Fiji,FJ,East Asia & Pacific,2021-08-21,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-08-21,passenger,19,0,853,853,872,3885338.3897677627,1,0,3,3,4
Fiji,FJ,East Asia & Pacific,2021-08-22,passenger,38,0,0,0,38,995.7481046003286,1,0,0,0,1
Fiji,FJ,East Asia & Pacific,2021-08-23,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-08-23,passenger,19,0,861,861,880,2169958.0860898583,1,0,2,2,3
Fiji,FJ,East Asia & Pacific,2021-08-24,passenger,19,0,313,313,332,675052.0765356763,1,0,1,1,2
Fiji,FJ,East Asia & Pacific,2021-08-25,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-08-25,passenger,0,0,313,313,313,2571071.8658625833,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-08-26,passenger,0,0,756,756,756,1893910.442114777,0,0,3,3,3
Fiji,FJ,East Asia & Pacific,2021-08-27,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-08-27,passenger,84,0,170,170,254,468205.13960145036,3,0,1,1,4
Fiji,FJ,East Asia & Pacific,2021-08-28,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-08-28,passenger,92,0,313,313,405,672725.0404027223,1,0,1,1,2
Fiji,FJ,East Asia & Pacific,2021-08-29,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-08-29,passenger,46,0,0,0,46,0,1,0,0,0,1
Fiji,FJ,East Asia & Pacific,2021-08-30,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-08-30,passenger,19,0,302,302,321,649082.9463310612,1,0,1,1,2
Fiji,FJ,East Asia & Pacific,2021-08-31,passenger,38,0,313,313,351,675549.9505879764,2,0,1,1,3
Fiji,FJ,East Asia & Pacific,2021-09-01,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-09-01,passenger,38,0,0,0,38,4654.072265907837,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2021-09-02,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-09-02,passenger,19,0,756,756,775,3322312.2929555667,1,0,3,3,4
Fiji,FJ,East Asia & Pacific,2021-09-03,passenger,111,0,340,340,451,627995.4458953466,2,0,2,2,4
Fiji,FJ,East Asia & Pacific,2021-09-04,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-09-04,passenger,46,0,586,586,632,1538084.404628992,1,0,2,2,3
Fiji,FJ,East Asia & Pacific,2021-09-05,passenger,138,0,0,0,138,0,1,0,0,0,1
Fiji,FJ,East Asia & Pacific,2021-09-06,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-09-06,passenger,0,0,888,888,888,2227988.6806293903,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2021-09-07,passenger,111,0,586,586,697,1540411.440761946,2,0,2,2,4
Fiji,FJ,East Asia & Pacific,2021-09-08,passenger,149,0,313,313,462,2571071.8658625833,1,0,1,1,2
Fiji,FJ,East Asia & Pacific,2021-09-09,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-09-09,passenger,230,0,483,483,713,1028551.0778885069,1,0,2,2,3
Fiji,FJ,East Asia & Pacific,2021-09-10,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-09-10,passenger,65,0,756,756,821,3899940.038124262,2,0,3,3,5
Fiji,FJ,East Asia & Pacific,2021-09-11,passenger,46,0,586,586,632,1538084.404628992,1,0,2,2,3
Fiji,FJ,East Asia & Pacific,2021-09-12,cargo,0,0,0,0,0,0,0,2,0,2,2
Fiji,FJ,East Asia & Pacific,2021-09-12,passenger,92,0,165,165,257,354631.41107491753,1,0,1,1,2
Fiji,FJ,East Asia & Pacific,2021-09-13,passenger,84,0,588,588,672,1583204.2968568131,1,0,2,2,3
Fiji,FJ,East Asia & Pacific,2021-09-14,passenger,114,0,586,586,700,1546412.7444732483,2,0,2,2,4
Fiji,FJ,East Asia & Pacific,2021-09-15,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-09-15,passenger,46,0,0,0,46,0,1,0,0,0,1
Fiji,FJ,East Asia & Pacific,2021-09-16,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-09-16,passenger,0,0,483,483,483,2926897.903348368,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2021-09-17,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-09-17,passenger,92,0,170,170,262,472449.5258093894,2,0,1,1,3
Fiji,FJ,East Asia & Pacific,2021-09-18,passenger,138,0,586,586,724,1554986.0354893943,2,0,2,2,4
Fiji,FJ,East Asia & Pacific,2021-09-19,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-09-19,passenger,38,0,0,0,38,5998.620843203687,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2021-09-20,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-09-20,passenger,57,0,445,445,502,760193.0619173751,2,0,2,2,4
Fiji,FJ,East Asia & Pacific,2021-09-21,cargo,0,0,0,0,0,0,1,0,0,0,1
Fiji,FJ,East Asia & Pacific,2021-09-21,passenger,149,0,586,586,735,1557677.8155120844,3,0,2,2,5
Fiji,FJ,East Asia & Pacific,2021-09-22,passenger,141,0,313,313,454,2583428.9761132887,4,0,1,1,5
Fiji,FJ,East Asia & Pacific,2021-09-23,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-09-23,passenger,184,0,756,756,940,1909832.2682876196,4,0,3,3,7
Fiji,FJ,East Asia & Pacific,2021-09-24,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-09-24,passenger,222,0,483,483,705,3062733.658257584,4,0,2,2,6
Fiji,FJ,East Asia & Pacific,2021-09-25,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-09-25,passenger,76,0,586,586,662,1268786.9741675835,2,0,1,1,3
Fiji,FJ,East Asia & Pacific,2021-09-26,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-09-26,passenger,184,0,0,0,184,22535.507813869528,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2021-09-27,cargo,0,0,0,0,0,0,1,0,1,1,2
Fiji,FJ,East Asia & Pacific,2021-09-27,passenger,149,0,302,302,451,667331.8086368578,2,0,1,1,3
Fiji,FJ,East Asia & Pacific,2021-09-28,passenger,152,0,586,586,738,1559389.7908472153,3,0,2,2,5
Fiji,FJ,East Asia & Pacific,2021-09-29,passenger,130,0,0,0,130,15921.826172842602,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2021-09-30,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-09-30,passenger,203,0,756,756,959,1923743.0919439385,3,0,3,3,6
Fiji,FJ,East Asia & Pacific,2021-10-01,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2021-10-01,passenger,203,0,170,170,373,487388.864426574,3,0,1,1,4
Fiji,FJ,East Asia & Pacific,2021-10-02,passenger,184,0,586,586,770,1560619.9124428616,2,0,2,2,4
Fiji,FJ,East Asia & Pacific,2021-10-03,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2021-10-03,passenger,184,0,0,0,184,22535.507813869528,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2021-10-04,cargo,0,0,0,0,0,0,1,1,1,2,3
Fiji,FJ,East Asia & Pacific,2021-10-04,passenger,184,0,575,575,759,1258372.2433779761,2,0,1,1,3
Fiji,FJ,East Asia & Pacific,2021-10-05,passenger,247,0,313,313,560,704321.0587084192,3,0,1,1,4
Fiji,FJ,East Asia & Pacific,2021-10-06,passenger,184,0,443,443,627,1047940.7475612331,2,0,2,2,4
Fiji,FJ,East Asia & Pacific,2021-10-07,cargo,0,0,0,0,0,0,0,1,1,2,2
Fiji,FJ,East Asia & Pacific,2021-10-07,passenger,222,0,586,586,808,3466309.9073232226,3,0,2,2,5
Fiji,FJ,East Asia & Pacific,2021-10-08,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-10-08,passenger,203,0,170,170,373,487388.864426574,3,0,1,1,4
Fiji,FJ,East Asia & Pacific,2021-10-09,cargo,0,0,0,0,0,0,0,0,2,2,2
Fiji,FJ,East Asia & Pacific,2021-10-09,passenger,184,313,273,586,770,3667753.8596913866,2,1,1,2,4
Fiji,FJ,East Asia & Pacific,2021-10-10,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-10-10,passenger,222,0,302,302,524,676272.5264108386,2,0,1,1,3
Fiji,FJ,East Asia & Pacific,2021-10-11,cargo,0,0,0,0,0,0,0,1,2,3,3
Fiji,FJ,East Asia & Pacific,2021-10-11,passenger,184,0,0,0,184,22535.507813869528,2,0,0,0,2
Fiji,FJ,East Asia & Pacific,2021-10-12,cargo,0,0,0,0,0,0,0,0,1,1,1
Fiji,FJ,East Asia & Pacific,2021-10-12,passenger,266,0,273,273,539,900004.348250857,4,0,1,1,5
Fiji,FJ,East Asia & Pacific,2021-10-13,passenger,404,0,313,313,717,1043488.4552638286,6,0,1,1,7
Fiji,FJ,East Asia & Pacific,2021-10-14,cargo,0,0,0,0,0,0,0,1,0,1,1
Fiji,FJ,East Asia & Pacific,2021-10-14,passenger,535,0,586,586,1121,1610635.7444320102,8,0,2,2,10
Fiji,FJ,East Asia & Pacific,2021-10-15,cargo,0,0,0,0,0,0,0,0,1,1,1
