,title,url,date,tag
5497,Ngella forum to launch constitution soon,https://theislandsun.com.sb/ngella-forum-to-launch-constitution-soon/,2018-08-21,News
5498,Third Straight loss for Kingz,https://theislandsun.com.sb/third-straight-loss-for-kingz/,2018-08-20,News
5499,Solomon Islands improves rapidly in hockey,https://theislandsun.com.sb/solomon-islands-improves-rapidly-in-hockey/,2018-08-20,News
5500,Peace and security gaining momentum,https://theislandsun.com.sb/peace-and-security-gaining-momentum/,2018-08-20,News
5501,‘Prepare for problem’,https://theislandsun.com.sb/prepare-for-problem/,2018-08-20,News
5502,Vella United Church men’s fellowship ends weekend rally,https://theislandsun.com.sb/vella-united-church-mens-fellowship-ends-weekend-rally/,2018-08-20,News
5503,New market for fresh produce,https://theislandsun.com.sb/new-market-for-fresh-produce/,2018-08-20,News
5504,Australia protects South Pacific waters,https://theislandsun.com.sb/australia-protects-south-pacific-waters/,2018-08-20,News
5505,Four people wounded in fatal stabbing incident on Bellona airlifted to Honiara,https://theislandsun.com.sb/four-people-wounded-in-fatal-stabbing-incident-on-bellona-airlifted-to-honiara/,2018-08-20,News
5506,Solomon Islands faces ongoing passport shortages,https://theislandsun.com.sb/solomon-islands-faces-ongoing-passport-shortages/,2018-08-20,News
5507,Renbel Premier calls for calm,https://theislandsun.com.sb/renbel-premier-calls-for-calm/,2018-08-20,News
5508,Pick-pocketing at central market bus-stop uncontrollable,https://theislandsun.com.sb/pick-pocketing-at-central-market-bus-stop-uncontrollable/,2018-08-20,News
5509,Choiseul province demands apology from MEHRD over staff’s unruly actions,https://theislandsun.com.sb/choiseul-province-demands-apology-from-mehrd-over-staffs-unruly-actions/,2018-08-20,News
5510,"SINU cannot accommodate all school leavers, tertiary education sector needs expansion",https://theislandsun.com.sb/sinu-cannot-accommodate-all-school-leavers-tertiary-education-sector-needs-expansion/,2018-08-20,News
5511,Naval visit a positive sign: HE Brazier,https://theislandsun.com.sb/naval-visit-a-positive-sign-he-brazier/,2018-08-20,News
5512,Double bronze for Solo Hockey,https://theislandsun.com.sb/23370-2/,2018-08-20,News
5513,"The ultimate focus is to get that qualification, scholarship recipients told",https://theislandsun.com.sb/the-ultimate-focus-is-to-get-that-qualification-scholarship-recipients-told/,2018-08-20,News
5514,Three Taiwan specialists share SI experience after 11 month mission,https://theislandsun.com.sb/three-taiwan-specialists-share-si-experience-after-11-month-mission/,2018-08-20,News
5515,Pupuku Mothers Union set for first mission and 100th anniversary celebration,https://theislandsun.com.sb/pupuku-mothers-union-set-for-first-mission-and-100th-anniversary-celebration/,2018-08-20,News
5516,West youth policy launched,https://theislandsun.com.sb/west-youth-policy-launched/,2018-08-20,News
5517,Tanagu stops Silisia,https://theislandsun.com.sb/23363-2/,2018-08-20,News
5518,26 Solo recipients kick-start Taiwan’s promise,https://theislandsun.com.sb/26-solo-recipients-kick-start-taiwans-promise/,2018-08-20,News
5519,Malaita premier applauds traditional governance and land reform,https://theislandsun.com.sb/malaita-premier-applauds-traditional-governance-and-land-reform/,2018-08-17,News
5520,"South Vella Soccer and Netball comp postponed for next year, date to be confirm",https://theislandsun.com.sb/south-vella-soccer-and-netball-comp-postponed-for-next-year-date-to-be-confirm/,2018-08-17,News
5521,Hograno highlands communities called to work together for school’s development,https://theislandsun.com.sb/hograno-highlands-communities-called-to-work-together-for-schools-development/,2018-08-17,News
5522,Plea for support for new uni,https://theislandsun.com.sb/plea-for-support-for-new-uni/,2018-08-17,News
5523,ACOM sets pathway for primary in-service teachers,https://theislandsun.com.sb/acom-sets-pathway-for-primary-in-service-teachers/,2018-08-17,News
5524,Shock and anger over child rape case,https://theislandsun.com.sb/shock-and-anger-over-child-rape-case/,2018-08-17,News
5525,Capacity building opportunities for RSIPF in HMAS Adelaide and HMAS Toowoomba visit,https://theislandsun.com.sb/capacity-building-opportunities-for-rsipf-in-hmas-adelaide-and-hmas-toowoomba-visit/,2018-08-17,News
5526,Slow-down on national project lies on people: Feratelia,https://theislandsun.com.sb/slow-down-on-national-project-lies-on-people-feratelia/,2018-08-17,News
5527,Gov’t appoints third female PS,https://theislandsun.com.sb/govt-appoints-third-female-ps/,2018-08-17,News
5528,MMF suggests land mobilisation unit,https://theislandsun.com.sb/mmf-suggests-land-mobilisation-unit/,2018-08-17,News
5529,4 dead in boat tragedy,https://theislandsun.com.sb/4-dead-in-boat-tragedy/,2018-08-17,News
5530,Gov’t called to tax MPs’ terminal grant,https://theislandsun.com.sb/govt-called-to-tax-mps-terminal-grant/,2018-08-17,News
5531,Monday’s disaster forces West’s cruise ship stakeholders to the table,https://theislandsun.com.sb/mondays-disaster-forces-wests-cruise-ship-stakeholders-to-the-table/,2018-08-17,News
5532,$10m boost for sustainable fishing and new jobs in Solomon Islands,https://theislandsun.com.sb/10m-boost-for-sustainable-fishing-and-new-jobs-in-solomon-islands/,2018-08-17,News
5533,Attitude cuts horticulture recruitment here,https://theislandsun.com.sb/attitude-cuts-horticulture-recruitment-here/,2018-08-17,News
5534,Community affected by water pollution,https://theislandsun.com.sb/community-affected-by-water-pollution/,2018-08-17,News
5535,Child rape,https://theislandsun.com.sb/child-rape/,2018-08-17,News
5536,Suri apologies to nation,https://theislandsun.com.sb/suri-apologies-to-nation/,2018-08-17,News
5537,Lauru Provincial Game 2018 coming up,https://theislandsun.com.sb/lauru-provincial-game-2018-coming-up/,2018-08-17,News
5538,Hearing into the SAB 2018 concludes,https://theislandsun.com.sb/hearing-into-the-sab-2018-concludes/,2018-08-17,News
5539,JICA lauded for recognising SI capacity needs,https://theislandsun.com.sb/jica-lauded-for-recognising-si-capacity-needs/,2018-08-17,News
5540,Town ground staduim upgraded set,https://theislandsun.com.sb/town-ground-staduim-upgraded-set/,2018-08-17,News
5541,People of Ndai island receive relief supply,https://theislandsun.com.sb/people-of-ndai-island-receive-relief-supply/,2018-08-17,News
5542,West re-structures admin,https://theislandsun.com.sb/west-re-structures-admin/,2018-08-17,News
5543,Head teacher calls on communities to work together,https://theislandsun.com.sb/head-teacher-calls-on-communities-to-work-together/,2018-08-17,News
5544,SICCI training for small business in Auki,https://theislandsun.com.sb/sicci-training-for-small-business-in-auki/,2018-08-17,News
5545,Upswing in international visitation for Solomon Islands,https://theislandsun.com.sb/upswing-in-international-visitation-for-solomon-islands/,2018-08-17,News
5546,Minimum accommodation standard set for SI,https://theislandsun.com.sb/minimum-accommodation-standard-set-for-si/,2018-08-17,News
5547,Tourism provides hope to country’s economy: PM,https://theislandsun.com.sb/tourism-provides-hope-to-countrys-economy-pm/,2018-08-17,News
5548,Tourism plays huge role towards economic development,https://theislandsun.com.sb/tourism-plays-huge-role-towards-economic-development/,2018-08-17,News
5549,Honiara population growth no match for density,https://theislandsun.com.sb/honiara-population-growth-no-match-for-density/,2018-08-17,News
5550,Discovery Cruises for passengers to immerse in Solomon Islands culture and environment,https://theislandsun.com.sb/discovery-cruises-for-passengers-to-immerse-in-solomon-islands-culture-and-environment/,2018-08-17,News
5551,“It not the end”: Fa’arodo,https://theislandsun.com.sb/it-not-the-end-faarodo/,2018-08-17,News
5552,Fiji girls too strong for Solomons,https://theislandsun.com.sb/fiji-girls-too-strong-for-solomons/,2018-08-17,News
5553,Control established for CRB issue at Takwa,https://theislandsun.com.sb/control-established-for-crb-issue-at-takwa/,2018-08-17,News
5554,Water project for Haukona underway,https://theislandsun.com.sb/water-project-for-haukona-underway/,2018-08-17,News
5555,Healthy water a concern,https://theislandsun.com.sb/healthy-water-a-concern/,2018-08-17,News
5556,Solo boys defeat Vanuatu U-18,https://theislandsun.com.sb/solo-boys-defeat-vanuatu-u-18/,2018-08-17,News
5557,MEHRD promises support for ACOM,https://theislandsun.com.sb/mehrd-promises-support-for-acom/,2018-08-16,News
5558,"Culture, the eye of the storm: PM",https://theislandsun.com.sb/culture-the-eye-of-the-storm-pm/,2018-08-16,News
5559,2 men charged over wounding incident,https://theislandsun.com.sb/2-men-charged-over-wounding-incident/,2018-08-16,News
5560,CCTV footage reveals attack on business couple,https://theislandsun.com.sb/cctv-footage-reveals-attack-on-business-couple/,2018-08-16,News
5561,Ramo and Kabui confident,https://theislandsun.com.sb/ramo-and-kabui-confident/,2018-08-16,News
5562,Man fined $400 for drunk disorderly in Honiara,https://theislandsun.com.sb/man-fined-400-for-drunk-disorderly-in-honiara/,2018-08-16,News
5563,Arrest over rape of 4-yr-old girl in West,https://theislandsun.com.sb/arrest-over-rape-of-4-yr-old-girl-in-west/,2018-08-16,News
5564,“The lads are ready”: Coach Suri,https://theislandsun.com.sb/the-lads-are-ready-coach-suri/,2018-08-16,News
5565,MMF plans Malaita’s national forum,https://theislandsun.com.sb/mmf-plans-malaitas-national-forum/,2018-08-16,News
5566,PM Hou urges Malaitans to work hard,https://theislandsun.com.sb/pm-hou-urges-malaitans-to-work-hard/,2018-08-16,News
5567,New University here next year,https://theislandsun.com.sb/new-university-here-next-year/,2018-08-16,News
5568,Utah 1 shipping service questioned over treatment,https://theislandsun.com.sb/utah-1-shipping-service-questioned-over-treatment/,2018-08-16,News
5569,Gov’t focuses attention on nation-wide airport improvement projects,https://theislandsun.com.sb/govt-focuses-attention-on-nation-wide-airport-improvement-projects/,2018-08-16,News
5570,Malaita second appointed day holiday confusion,https://theislandsun.com.sb/malaita-second-appointed-day-holiday-confusion/,2018-08-16,News
5571,HCC law enforcement will not back down: Madeo,https://theislandsun.com.sb/hcc-law-enforcement-will-not-back-down-madeo/,2018-08-16,News
5572,Malaitans told to stay united and stop separatist thinking,https://theislandsun.com.sb/malaitans-told-to-stay-united-and-stop-separatist-thinking/,2018-08-16,News
5573,"Women Real Deal, only when we support each other",https://theislandsun.com.sb/women-real-deal-only-when-we-support-each-other/,2018-08-16,News
5574,Paparanghu Women’s Association receive donation from Sigoto,https://theislandsun.com.sb/paparanghu-womens-association-receive-donation-from-sigoto/,2018-08-16,News
5575,Leadership and management training helps professional women,https://theislandsun.com.sb/leadership-and-management-training-helps-professional-women/,2018-08-16,News
5576,Education is everyday,https://theislandsun.com.sb/education-is-everyday/,2018-08-16,News
5577,Gov’t grant to Malaita ‘insufficient’,https://theislandsun.com.sb/govt-grant-to-malaita-insufficient/,2018-08-16,News
5578,Cheating people,https://theislandsun.com.sb/cheating-people/,2018-08-16,News
5579,MMF calls on Mala MPs to show CDF audit reports,https://theislandsun.com.sb/mmf-calls-on-mala-mps-to-show-cdf-audit-reports/,2018-08-16,News
5580,Fiji friendly pending,https://theislandsun.com.sb/fiji-friendly-pending/,2018-08-16,News
5581,Chiefs unhappy with leaders over Malaita Day event,https://theislandsun.com.sb/chiefs-unhappy-with-leaders-over-malaita-day-event/,2018-08-16,News
5582,Oceania Hockey Series Opens,https://theislandsun.com.sb/oceania-hockey-series-opens/,2018-08-16,News
5583,In memory of PT109 crew,https://theislandsun.com.sb/in-memory-of-pt109-crew/,2018-08-16,News
5584,Pest spreads throughout north Malaita,https://theislandsun.com.sb/pest-spreads-throughout-north-malaita/,2018-08-15,News
5585,Slap on the face,https://theislandsun.com.sb/slap-on-the-face/,2018-08-15,News
5586,National under-16 squad named,https://theislandsun.com.sb/national-under-16-squad-named/,2018-08-15,News
5587,They were KOSSA players,https://theislandsun.com.sb/they-were-kossa-players/,2018-08-15,News
5588,15k Solomon Noni out in Australian market,https://theislandsun.com.sb/15k-solomon-noni-out-in-australian-market/,2018-08-15,News
5589,Police in Central Province conduct high visibility patrols to 11 villages,https://theislandsun.com.sb/police-in-central-province-conduct-high-visibility-patrols-to-11-villages/,2018-08-15,News
5590,Police mediate suspected sorcery case in Central province,https://theislandsun.com.sb/police-mediate-suspected-sorcery-case-in-central-province-2/,2018-08-15,News
5591,$27M on development of each constituency 2010-16,https://theislandsun.com.sb/27m-on-development-of-each-constituency-2010-16/,2018-08-15,News
5592,Gov’t called to address Su’umoli wharf,https://theislandsun.com.sb/govt-called-to-address-suumoli-wharf/,2018-08-15,News
5593,People in Lau need senior high school: MPA Diau,https://theislandsun.com.sb/people-in-lau-need-senior-high-school-mpa-diau/,2018-08-15,News
5594,PM Hou thanks Malaitans for their service to SI,https://theislandsun.com.sb/pm-hou-thanks-malaitans-for-their-service-to-si/,2018-08-15,News
5595,UOG eyes SI campus,https://theislandsun.com.sb/uog-eyes-si-campus/,2018-08-15,News
5596,Malaita province marks 35th anniversary,https://theislandsun.com.sb/malaita-province-marks-35th-anniversary/,2018-08-15,News
5597,"“Fly our flag higher”, PM urges students",https://theislandsun.com.sb/fly-our-flag-higher-pm-urges-students/,2018-08-14,News
5598,Solo boys finish top,https://theislandsun.com.sb/solo-boys-finish-top/,2018-08-14,News
5599,Team Solomons arrive safely in Mexico ahead of comp,https://theislandsun.com.sb/team-solomons-arrive-safely-in-mexico-ahead-of-comp/,2018-08-14,News
